filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,onset_strength,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK53.wav,0.21674664318561554,0.005850595887750387,1840.4533021119055,1275.3391575076196,3221.136474609375,0.11293683733258929,0.7002583742141724,-651.3795776367188,31.63050651550293,-7.783256530761719,19.022769927978516,-2.2636618614196777,0.8348226547241211,-4.468247413635254,-1.322095274925232,-4.3732991218566895,-5.62445068359375,0.1389186680316925,-7.372523784637451,-9.621809959411621,1.9932518005371094,-5.360809326171875,-2.5261759757995605,-7.785689353942871,-5.429280757904053,-2.611635446548462,-2.5653774738311768,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK54.wav,0.3966546356678009,0.027669791132211685,2853.9644217842797,2283.2876860005517,5330.078250845683,0.17148739529639176,1.9844715595245361,-418.4779357910156,45.154579162597656,-13.22084903717041,32.67265701293945,-2.862358808517456,-2.0622079372406006,-16.113584518432617,-10.088860511779785,-16.555355072021484,-9.82650375366211,-7.269741535186768,-18.22969627380371,-12.212017059326172,-2.3902292251586914,-5.236141681671143,-3.2865729331970215,-16.37725830078125,-4.581349849700928,-5.084183692932129,-2.37804913520813,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK55.wav,0.39583414793014526,0.025879183784127235,2947.1125759976276,2254.8559385866342,5334.505990835337,0.1851524939903846,2.318981409072876,-379.4783020019531,46.64762496948242,-8.614774703979492,43.71179962158203,4.761977672576904,2.747706174850464,-19.666149139404297,-15.090485572814941,-18.740327835083008,-6.716605186462402,-7.316429615020752,-21.792221069335938,-16.028289794921875,2.217437744140625,-5.505661487579346,-4.161261081695557,-17.121719360351562,-4.977278232574463,-3.636455535888672,-2.704721212387085,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK56.wav,0.41450682282447815,0.025012504309415817,2779.5373185275685,2240.7142269670485,5154.232051454741,0.16346477640086207,2.0822055339813232,-382.2734375,53.40861892700195,-15.52612018585205,37.61640548706055,4.785801887512207,3.8489646911621094,-16.61467933654785,-16.304790496826172,-13.796978950500488,-6.543862342834473,-4.540918827056885,-17.553342819213867,-17.68994903564453,0.8023399114608765,-6.165939807891846,-4.531529903411865,-11.11874771118164,-8.051717758178711,-5.713002681732178,-0.315179705619812,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK57.wav,0.4055611789226532,0.02450362592935562,2709.8659741418887,2187.2091993931253,5023.472429030013,0.16069287592821782,2.0968573093414307,-389.78948974609375,63.28551483154297,-23.974374771118164,35.73771286010742,2.824086904525757,-0.520308792591095,-15.405915260314941,-16.35106658935547,-9.698514938354492,-8.937582969665527,-2.4229378700256348,-16.22104835510254,-18.07238006591797,1.3738062381744385,-6.880246639251709,-3.0056207180023193,-9.797667503356934,-9.834600448608398,-3.9169745445251465,-2.4666249752044678,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK58.wav,0.3968038260936737,0.017725635319948196,2995.9428039611616,2270.8058601033786,5373.81700880984,0.18701171875,1.9378801584243774,-439.4454345703125,56.019065856933594,-10.974566459655762,31.70899772644043,-5.524560451507568,-0.9584184288978577,-10.558944702148438,-12.170026779174805,-10.394779205322266,-8.899714469909668,-2.524303913116455,-14.562690734863281,-17.538162231445312,1.9433367252349854,-6.8191070556640625,-4.000463962554932,-8.70975112915039,-8.829056739807129,-3.625288963317871,-3.6117167472839355,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK59.wav,0.3922186493873596,0.02086743712425232,2892.9447012021237,2286.347562804335,5310.275135869565,0.17244289232336957,1.7617267370224,-449.98187255859375,50.52587890625,-5.949422836303711,33.69813537597656,-7.287796497344971,-1.6232502460479736,-10.034268379211426,-6.635990619659424,-14.18352222442627,-9.830096244812012,-2.475484609603882,-14.66786003112793,-16.06627082824707,0.10262541472911835,-6.25028657913208,-5.164951324462891,-7.7984938621521,-9.649856567382812,-4.972715377807617,-1.9525260925292969,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK6.wav,0.3709803819656372,0.023194145411252975,3021.8324907787032,2096.7239795423475,5245.635516826923,0.18024881477029914,2.0715255737304688,-409.9897155761719,36.65478515625,-13.267496109008789,38.69561767578125,5.310403347015381,-1.0261032581329346,-16.81817054748535,-8.351826667785645,-17.619277954101562,-6.856071949005127,-4.6154913902282715,-22.482955932617188,-15.172138214111328,1.7667802572250366,-6.849737644195557,-0.16280671954154968,-10.441823959350586,-7.182432174682617,-1.3534324169158936,-8.531550407409668,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK60.wav,0.39728596806526184,0.026477305218577385,2792.460431681282,2259.8834396516745,5174.709578804348,0.16760147758152175,2.0126304626464844,-419.7389221191406,51.794036865234375,-12.628789901733398,38.806400299072266,3.5901176929473877,0.6087425947189331,-16.985563278198242,-6.562622547149658,-17.232458114624023,-10.787264823913574,-4.592128753662109,-17.347448348999023,-16.630844116210938,-0.5743916630744934,-5.583443641662598,-4.83512020111084,-9.215733528137207,-10.82846450805664,-5.427570819854736,-2.230647087097168,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK61.wav,0.40300264954566956,0.028613639995455742,3051.823102184748,2209.335180962615,5379.548783735795,0.20198567708333334,2.2768239974975586,-377.62481689453125,46.90007400512695,-10.933411598205566,34.90780258178711,1.8944816589355469,8.372756958007812,-21.698020935058594,-10.549776077270508,-19.397043228149414,-9.481485366821289,-4.1616973876953125,-17.776533126831055,-20.684707641601562,0.6383658051490784,-5.320683479309082,-1.752414584159851,-11.707137107849121,-9.515064239501953,-5.5257086753845215,-3.9876410961151123,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK62.wav,0.29481247067451477,0.019379673525691032,2219.32474612745,1569.5689849689008,3831.1717987060547,0.1457799275716146,1.44613778591156,-468.163818359375,39.9302864074707,-10.558990478515625,24.210229873657227,-0.7527310252189636,5.381509780883789,-15.747787475585938,-7.509601593017578,-13.718550682067871,-6.099462509155273,-0.5936869978904724,-11.744293212890625,-15.244767189025879,2.4029324054718018,-5.062277317047119,-0.2089356631040573,-7.379662990570068,-7.082059860229492,-4.441211223602295,-3.115281820297241,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK63.wav,0.30759933590888977,0.015029075555503368,2143.4194637084393,1714.8994709281674,3957.782128438995,0.121561004784689,1.3358213901519775,-527.1995239257812,36.38054275512695,-10.713467597961426,25.47152328491211,6.469616889953613,1.634338140487671,-10.940495491027832,-3.857628583908081,-9.382743835449219,-6.972133159637451,-4.390237331390381,-10.368056297302246,-10.312955856323242,0.7505042552947998,-7.080358505249023,-3.2817366123199463,-5.215455055236816,-7.9107794761657715,-2.1671359539031982,-2.848011016845703,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK64.wav,0.38770103454589844,0.02336259000003338,2622.1894377393937,2175.1064768737815,4933.133284772029,0.14861960489241804,1.8775660991668701,-434.25653076171875,52.667762756347656,-14.407652854919434,29.42555046081543,4.667433261871338,0.842504620552063,-16.193195343017578,-8.196260452270508,-14.980015754699707,-10.623647689819336,-2.105144500732422,-15.637739181518555,-14.582686424255371,0.4267752468585968,-5.771912574768066,-2.3722076416015625,-8.066877365112305,-9.35180377960205,-1.2137227058410645,-4.800343036651611,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK65.wav,0.3626578152179718,0.028269391506910324,2654.815870197211,2117.6342554514827,4887.135472790948,0.15322891009852216,2.028813600540161,-391.355224609375,54.16550064086914,-13.342888832092285,37.179744720458984,4.87795352935791,-0.3727922737598419,-24.028409957885742,-7.749349594116211,-18.22711944580078,-10.820013999938965,-0.8579096794128418,-19.751415252685547,-17.755268096923828,2.013317584991455,-3.8905816078186035,-1.4656459093093872,-11.730735778808594,-8.627631187438965,-0.8142108917236328,-7.791501045227051,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK66.wav,0.35812708735466003,0.0324535071849823,2933.2137725986568,2162.2349588250295,5212.93514476103,0.17305261948529413,2.46254301071167,-331.26763916015625,47.31536102294922,-9.173616409301758,54.0513801574707,2.73944354057312,0.9824656844139099,-24.755571365356445,-6.186033725738525,-22.592857360839844,-13.484102249145508,-3.869994640350342,-22.196605682373047,-20.772443771362305,-0.6761898398399353,-6.93931245803833,-0.20921020209789276,-15.145349502563477,-11.510223388671875,-2.2797858715057373,-6.910528182983398,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK67.wav,0.36876624822616577,0.027489518746733665,2960.022445767588,2223.859405676127,5317.544013763142,0.17445787091121495,1.9695625305175781,-388.3728332519531,47.581993103027344,-12.967480659484863,43.21647644042969,6.567607402801514,-0.09025947749614716,-18.63911247253418,-7.0375213623046875,-15.179910659790039,-10.204047203063965,-3.5363447666168213,-17.003461837768555,-18.877979278564453,2.1971211433410645,-10.731892585754395,-1.7322156429290771,-11.375265121459961,-11.186285972595215,-2.9917213916778564,-3.869170904159546,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK68.wav,0.39574727416038513,0.02333066612482071,3204.619134999367,2355.1782760944316,5782.43408203125,0.19955589657738096,1.5247658491134644,-435.6861877441406,35.03147888183594,-13.906898498535156,29.227951049804688,2.4539530277252197,-1.5122272968292236,-13.323724746704102,-5.05692195892334,-8.160362243652344,-7.264763832092285,-3.286015748977661,-12.81293773651123,-14.711478233337402,3.197916269302368,-8.843626976013184,-2.8965566158294678,-8.231623649597168,-8.018902778625488,-3.1260581016540527,-2.8591203689575195,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK69.wav,0.37050190567970276,0.013528160750865936,2803.0728047491953,2120.2153340728373,5158.848805147059,0.17442555147058825,1.0816880464553833,-500.7286071777344,29.126758575439453,-9.08503532409668,14.212305068969727,-0.7665072679519653,2.304525852203369,-6.041041374206543,-6.308571815490723,-7.557547092437744,-5.307416915893555,-3.962857961654663,-7.909040927886963,-10.641448974609375,-0.5552681088447571,-3.1391165256500244,-3.152780532836914,-3.6459546089172363,-4.948801517486572,-4.4690093994140625,-0.4851784408092499,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK7.wav,0.3874150514602661,0.023244306445121765,3009.0911598405605,2104.33801925555,5243.849885360054,0.18834493885869566,1.9884617328643799,-402.6264343261719,39.27129364013672,-13.50413990020752,35.24146270751953,3.689735174179077,-0.02784039080142975,-18.122167587280273,-10.471840858459473,-20.54129981994629,-6.1134934425354,-3.4686646461486816,-21.742992401123047,-14.139338493347168,2.357929229736328,-5.150570392608643,-2.1373727321624756,-11.420123100280762,-5.492225646972656,-2.69716477394104,-8.792791366577148,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK70.wav,0.3126058578491211,0.006162574980407953,2085.7995425704767,1738.334260014742,3974.956916360294,0.12872160582983194,0.9021549820899963,-618.8380126953125,40.3616828918457,-5.205417633056641,7.903525352478027,5.307683944702148,8.928067207336426,-3.9981038570404053,-10.714266777038574,-9.29820442199707,-3.972519874572754,-6.614388465881348,-6.896232604980469,-10.643808364868164,-2.50641131401062,-1.1493951082229614,-4.699270248413086,-1.2358814477920532,-4.559452056884766,-6.69195032119751,0.32502278685569763,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK71.wav,0.37105533480644226,0.024447478353977203,2698.949240693053,2064.9923693003766,4865.1638571284875,0.17469571486051502,2.144977569580078,-395.15631103515625,50.25387954711914,-14.064425468444824,27.786455154418945,3.562622547149658,-0.1294475942850113,-18.788148880004883,-8.912459373474121,-18.62750244140625,-6.862765789031982,-3.922579288482666,-18.88002586364746,-15.846495628356934,1.4364148378372192,-3.408019781112671,0.30703920125961304,-8.183358192443848,-8.811079025268555,-2.773742198944092,-3.4324560165405273,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK72.wav,0.3918047845363617,0.027027877047657967,2795.748399942618,2232.698001665678,5197.308811628486,0.17003665027390438,2.1217875480651855,-379.8102111816406,49.575469970703125,-17.951086044311523,37.581634521484375,9.89330005645752,0.4750560522079468,-20.179943084716797,-7.553836345672607,-19.142087936401367,-8.820832252502441,-3.575303316116333,-20.159250259399414,-14.658269882202148,0.2881999909877777,-4.878194332122803,0.49505728483200073,-8.653841972351074,-9.039365768432617,-1.5487421751022339,-5.860230922698975,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK73.wav,0.39524200558662415,0.03292166814208031,2785.324897460101,2114.282675094474,5064.9816780446845,0.17555764456775702,2.4790616035461426,-324.5589294433594,56.27350997924805,-25.575679779052734,47.97930145263672,1.8483045101165771,-3.065692901611328,-23.722740173339844,-7.797996520996094,-19.79571533203125,-12.513957023620605,-2.8169424533843994,-22.00546646118164,-15.579710960388184,1.2800503969192505,-8.059767723083496,0.3353654444217682,-11.417976379394531,-10.532021522521973,-2.741098642349243,-7.811794757843018,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK74.wav,0.35864901542663574,0.022170769050717354,2452.4794625627687,1879.6299182951686,4455.36328125,0.15238118489583333,1.6201541423797607,-412.01837158203125,43.87603759765625,-14.530862808227539,29.154817581176758,0.8445441126823425,-5.5862812995910645,-13.84912395477295,-5.10260534286499,-11.9916410446167,-7.648948669433594,-1.476100206375122,-15.222724914550781,-10.729715347290039,2.139395236968994,-6.42421293258667,0.1849243938922882,-10.773767471313477,-7.204946994781494,-1.6245949268341064,-4.707033157348633,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK75.wav,0.3342498242855072,0.01734381541609764,2294.190744682097,1799.9099345017366,4167.670346612799,0.1347622806078767,1.3164927959442139,-450.89202880859375,35.7290153503418,-10.144977569580078,25.294919967651367,6.0030717849731445,-4.36114501953125,-11.615090370178223,-2.8125150203704834,-9.974300384521484,-5.588672637939453,-2.8635940551757812,-13.42679500579834,-9.8090181350708,1.378373622894287,-5.951767444610596,0.761311948299408,-8.91858959197998,-4.855452060699463,-0.9358879923820496,-2.76287841796875,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK76.wav,0.3460839092731476,0.015357807278633118,2296.8786164813014,1835.7588382846934,4138.5791015625,0.13103608630952382,1.5598145723342896,-459.3355407714844,54.03187942504883,-15.627643585205078,39.24876403808594,11.053078651428223,-3.6936070919036865,-16.872474670410156,-0.8844233751296997,-15.270428657531738,-5.4160308837890625,-2.9880638122558594,-18.69681167602539,-13.344036102294922,2.52095103263855,-8.259627342224121,4.183787822723389,-11.889665603637695,-5.590590476989746,-0.779506504535675,-3.734461545944214,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK8.wav,0.3883574903011322,0.02861706353724003,2945.37908577062,2103.956668697799,5175.690252130682,0.18769481928661616,2.1403632164001465,-368.2689514160156,55.166526794433594,-22.40740203857422,38.889034271240234,-3.4710779190063477,1.6929922103881836,-17.616565704345703,-12.953903198242188,-17.710493087768555,-9.220721244812012,-0.18112502992153168,-19.92984390258789,-16.56328582763672,-0.04999041184782982,-6.275002956390381,-3.0164709091186523,-11.476347923278809,-8.161849975585938,-5.129968643188477,-8.983198165893555,0
.\chunked_audio_files_sober\Quicksortin4minutesCHUNK9.wav,0.39194706082344055,0.027984164655208588,2854.615150273508,2106.294301883329,5130.334583629261,0.17761452414772727,1.9602102041244507,-386.9450378417969,59.10598373413086,-22.643484115600586,35.35969543457031,-10.4324951171875,2.2646334171295166,-13.456615447998047,-14.435370445251465,-15.02663803100586,-9.387677192687988,3.9162142276763916,-19.97296714782715,-16.76589584350586,-0.555643618106842,-7.996337413787842,-1.976623296737671,-10.978448867797852,-8.490132331848145,-5.811488151550293,-7.620915412902832,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK0.wav,0.38249295949935913,0.07901787012815475,1584.2869918191216,1731.3975597334681,2836.845703125,0.07515744579081633,2.1901936531066895,-247.69309997558594,135.3074951171875,2.4831552505493164,31.842967987060547,0.25920671224594116,7.122966289520264,-19.0310001373291,1.4578787088394165,0.04820394888520241,-0.7588432431221008,2.660287380218506,1.6681699752807617,-3.230454444885254,5.5166544914245605,1.1268571615219116,4.6867265701293945,-4.384113788604736,0.015658007934689522,1.2486764192581177,-5.30520486831665,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK1.wav,0.37136879563331604,0.0893784612417221,1411.1223649312417,1602.0967594449532,2506.1487600344035,0.061821333858944956,2.1035022735595703,-236.58518981933594,146.66244506835938,-2.5696897506713867,29.493005752563477,-4.164947032928467,7.995555400848389,-16.93631935119629,1.0602151155471802,-0.841654360294342,-4.208666801452637,3.5631003379821777,2.363388776779175,-5.261956214904785,3.8645191192626953,-0.21881362795829773,4.246186256408691,-2.5441229343414307,-0.5139607787132263,0.5569542646408081,-5.036093235015869,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK10.wav,0.39789411425590515,0.07289067655801773,1412.782297116736,1565.494286192217,2492.205078125,0.06674913194444444,2.0343616008758545,-268.4640197753906,141.70419311523438,4.558104515075684,29.19781494140625,0.10881727188825607,6.001561641693115,-14.873539924621582,4.461421012878418,-1.5621130466461182,-3.15205979347229,2.2494256496429443,2.591378688812256,-0.6323110461235046,5.684802532196045,2.7266290187835693,4.437257289886475,-0.6480426788330078,-3.7083094120025635,0.38355910778045654,-2.16271710395813,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK100.wav,0.4496612548828125,0.04840270057320595,1501.50974503156,1730.8717571132158,2752.3740234375,0.07155133928571429,2.132436990737915,-316.03424072265625,131.83908081054688,11.757823944091797,38.507110595703125,6.464287281036377,9.569380760192871,-6.188804626464844,0.7150428891181946,0.9779638648033142,-2.637281656265259,-3.4228484630584717,1.8853352069854736,1.0787185430526733,-1.9658492803573608,3.4147558212280273,0.49924272298812866,-2.7635045051574707,5.914821624755859,-6.362805366516113,2.773715019226074,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK101.wav,0.47550663352012634,0.04364612326025963,1551.240087434412,1768.1082479252343,2851.976813892327,0.0757657797029703,2.084524393081665,-321.9515686035156,126.57526397705078,17.42730712890625,40.80721664428711,13.384190559387207,11.870766639709473,-8.894879341125488,1.8618791103363037,3.941483974456787,-2.230760335922241,-3.4605000019073486,-1.229661226272583,0.13400962948799133,-0.6309219598770142,1.6296625137329102,2.675150156021118,-3.01351261138916,3.969667911529541,-4.113529682159424,2.549260139465332,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK102.wav,0.4366609752178192,0.0611242912709713,1638.4796377106013,1826.9669436579732,3095.529249237805,0.07623142149390244,2.415815591812134,-278.6105651855469,126.31991577148438,8.942675590515137,37.6596794128418,12.4508638381958,12.381011009216309,-13.775076866149902,2.0582568645477295,0.475534588098526,-4.758935451507568,-1.4504446983337402,-1.4354348182678223,-2.1424787044525146,2.2551229000091553,-2.2199854850769043,4.279479503631592,-3.240635633468628,0.5357918739318848,-0.9369706511497498,1.8633570671081543,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK103.wav,0.37203657627105713,0.07268711179494858,1517.0433498224681,1657.2275388741075,2760.8051006610576,0.07249232700892858,1.9612913131713867,-280.108642578125,117.7389907836914,11.132890701293945,38.81300735473633,13.149433135986328,11.690511703491211,-10.063186645507812,-0.8173366785049438,-0.8568006157875061,-2.448723316192627,-2.46160626411438,-0.5321996212005615,-3.8404202461242676,-0.10914460569620132,-3.9574668407440186,2.012258768081665,-4.291126728057861,-0.3691553473472595,1.3766796588897705,3.639582395553589,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK104.wav,0.3427664041519165,0.07970011979341507,1458.8517180813208,1508.9672436607311,2526.2592154489435,0.07888378447769953,1.6091526746749878,-280.4223937988281,114.603759765625,13.498244285583496,38.51858139038086,14.242024421691895,12.668387413024902,-7.889208793640137,-3.0980641841888428,-0.9608750343322754,-0.6816846132278442,-4.382448196411133,-0.8837898373603821,-5.594521522521973,-2.3874459266662598,-4.989504814147949,0.30702295899391174,-5.1661152839660645,-0.1677161604166031,1.7643988132476807,5.005720138549805,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK105.wav,0.4029895067214966,0.05756015703082085,2010.3642745429115,1995.0131024202465,3547.6485148514853,0.11507967202970297,2.0107598304748535,-282.2136535644531,103.0316390991211,8.878238677978516,17.005815505981445,7.565476894378662,6.70166015625,-4.466775894165039,12.277912139892578,0.2087821513414383,3.7017650604248047,-3.9502832889556885,-0.37898170948028564,-0.7645653486251831,1.0186975002288818,-7.033174514770508,1.0732824802398682,-6.612261772155762,2.0385518074035645,3.8783509731292725,-6.380380630493164,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK106.wav,0.39615023136138916,0.06178423389792442,2071.4766326762765,2020.0286334545156,3693.9643297697367,0.11473838404605263,1.993105411529541,-237.1437530517578,120.43595886230469,0.6644656658172607,7.5660719871521,0.22195370495319366,5.167834281921387,-5.306576251983643,6.52918004989624,-8.028810501098633,0.4640006124973297,-5.106472015380859,-2.7400338649749756,-6.496683597564697,-0.605347752571106,-7.203375339508057,2.7891640663146973,-8.418485641479492,2.8866920471191406,1.949240803718567,-6.066372394561768,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK107.wav,0.39824336767196655,0.053636565804481506,1884.8542488876044,2063.011648650584,3531.7593383789062,0.09044596354166666,1.8149069547653198,-256.16900634765625,125.67227935791016,3.3262009620666504,11.594305992126465,9.882596969604492,5.786203861236572,-4.127172470092773,8.295771598815918,-3.0154523849487305,3.5574841499328613,-4.855754375457764,-1.116895079612732,-4.252161979675293,-0.5838978886604309,-6.183637619018555,2.625948667526245,-8.146322250366211,1.00095534324646,-0.43592581152915955,-5.8831095695495605,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK108.wav,0.3729410171508789,0.057249631732702255,1788.1364693178582,2014.5617252950408,3356.6830842391305,0.08007576615338165,1.8691037893295288,-250.6817626953125,124.76243591308594,6.915595531463623,22.58225440979004,11.22767162322998,7.5911760330200195,-4.229326248168945,13.608509063720703,-0.3386918902397156,2.9994232654571533,-4.712154388427734,-0.9282285571098328,-3.422149896621704,1.8947616815567017,-4.567461967468262,4.343552112579346,-6.4306640625,1.4573692083358765,-0.688977837562561,-7.141587257385254,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK109.wav,0.3759523332118988,0.061156000941991806,2002.4775848861964,2079.7288109056412,3729.43115234375,0.09115186149691358,1.9632753133773804,-238.43040466308594,111.16094970703125,8.134222984313965,28.675474166870117,14.068276405334473,13.985321044921875,-5.294272422790527,10.557958602905273,-0.8588171005249023,1.8509502410888672,-7.6865763664245605,-1.9399504661560059,-4.8623366355896,3.3820507526397705,-5.528442859649658,5.83473014831543,-4.172290802001953,1.6476954221725464,0.7134506106376648,-6.568099498748779,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK11.wav,0.406177818775177,0.07086700946092606,1474.8009518936472,1653.7842046047563,2628.456509643917,0.06757986368694362,1.8781208992004395,-278.14801025390625,132.55551147460938,5.4815192222595215,28.538240432739258,-1.4888191223144531,6.678040027618408,-9.854174613952637,5.753672122955322,-1.0795009136199951,-2.033268690109253,3.0403501987457275,2.885793685913086,0.352694571018219,6.174030780792236,2.9648797512054443,5.427266597747803,0.4230457544326782,-2.786175489425659,0.1056552529335022,-2.9580531120300293,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK110.wav,0.3453332781791687,0.0447319857776165,2185.9524135792526,2298.8936980068925,4380.937811668883,0.09356646165780141,1.6800082921981812,-276.6278381347656,98.16913604736328,10.043643951416016,29.9337215423584,22.5251407623291,16.558347702026367,-4.4957051277160645,7.881209850311279,0.26813289523124695,6.126657009124756,-8.59526538848877,-0.972751259803772,-2.576075792312622,3.9513211250305176,-8.097883224487305,3.5997543334960938,-3.98071551322937,0.8273023366928101,-0.17704090476036072,-4.118109703063965,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK111.wav,0.36346927285194397,0.04020066559314728,1594.6363394629789,2014.0058819380072,3244.1294982370023,0.06061817270464602,1.6633394956588745,-302.5674743652344,127.96163177490234,4.863845348358154,22.238483428955078,16.60513687133789,14.403130531311035,1.4132188558578491,8.42041301727295,-0.3136649429798126,6.226051330566406,-0.7952926158905029,0.14974729716777802,0.4058527648448944,3.2892003059387207,-7.86500358581543,1.3842953443527222,-3.1300551891326904,1.4857271909713745,0.5785269737243652,0.3880368173122406,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK112.wav,0.29393506050109863,0.030401989817619324,1176.1086607348554,1685.5302970213786,2294.697485077247,0.04403675093632959,1.1858540773391724,-400.90069580078125,114.90911102294922,6.1771321296691895,18.684600830078125,16.824058532714844,12.111872673034668,2.058070659637451,4.891202926635742,-1.6518782377243042,0.2654873728752136,-3.9107542037963867,-2.75162410736084,-3.5358052253723145,-2.2156922817230225,-6.697122097015381,-1.5457195043563843,-4.524322986602783,-0.07917296886444092,0.8977922797203064,-2.2929952144622803,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK113.wav,0.15686678886413574,0.007629795465618372,892.049871572155,1387.8970636894637,1644.4677260315534,0.037825204793689324,0.3138514459133148,-608.775390625,102.23143768310547,8.205471992492676,17.13191795349121,21.780820846557617,9.845317840576172,1.0753276348114014,-1.0818120241165161,-5.8287153244018555,-8.184345245361328,-15.055777549743652,-8.266237258911133,-9.915424346923828,-10.165665626525879,-4.594541549682617,-4.755430698394775,-8.432669639587402,-1.6025608777999878,0.7761099338531494,-8.790417671203613,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK12.wav,0.39219191670417786,0.07454833388328552,1647.5489144219355,1712.113555782704,2951.2911283052886,0.0796875,2.014601707458496,-263.360595703125,130.1371307373047,1.8580209016799927,27.219951629638672,-3.43704891204834,11.697633743286133,-11.661972999572754,5.623899936676025,-1.4081830978393555,-0.20916618406772614,1.6159435510635376,2.0493006706237793,-2.3648948669433594,7.893875598907471,2.3896067142486572,4.7909321784973145,1.5257467031478882,-2.5224151611328125,-0.1021328866481781,-3.154773712158203,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK13.wav,0.4093019962310791,0.0762011781334877,1798.4053579130884,1886.0016099867848,3358.2716608621986,0.08440010040160642,2.107510566711426,-250.41543579101562,125.81809997558594,3.4764769077301025,22.820226669311523,0.6398882269859314,13.7124605178833,-12.038503646850586,2.2107529640197754,0.07397191226482391,1.4292023181915283,1.4571558237075806,2.1475915908813477,-4.168396472930908,7.62180757522583,0.9933108687400818,4.243771076202393,-1.6124346256256104,-0.5843961834907532,-0.6588721871376038,-2.603990077972412,0
